transaction_id,transaction_date,customer_id,product_id,category,quantity,unit_price,total_amount,discount_applied,payment_method,store_location,salesperson_id,profit,profit_margin_pct,data_quality_flag,is_outlier
13624,2024-02-16,1365,P243,Food,8,196.35,1413.72,10.0,Net Banking,Online,ONLINE,501.05,35.44,CLEAN,0
13625,2024-04-29,1308,P326,Electronics,1,144874.31,144874.31,0.0,Credit Card,Store C (Bangalore),EMP002,81570.5,56.3,CLEAN,1
13626,2024-06-15,1419,P109,Electronics,2,27155.56,54311.12,0.0,Net Banking,Store B (Delhi),EMP028,29126.8,53.63,CLEAN,0
13627,2024-02-29,425,P273,Books,2,1333.67,2667.34,0.0,Credit Card,Store B (Delhi),EMP037,953.96,35.76,CLEAN,0
13628,2024-04-20,937,P097,Electronics,1,42489.57,40365.09,5.0,Debit Card,Store B (Delhi),EMP043,17442.61,43.21,CLEAN,0
13629,2024-03-24,1903,P214,Home & Garden,1,3487.8,3139.02,10.0,Net Banking,Store C (Bangalore),EMP044,1848.03,58.87,CLEAN,0
13630,2024-05-26,1582,P023,Electronics,1,139921.61,139921.61,0.0,Net Banking,Store C (Bangalore),EMP019,60762.94,43.43,CLEAN,1
13631,2024-05-14,85,P146,Clothing,4,3455.63,13131.39,5.0,UPI,Store C (Bangalore),EMP024,6013.39,45.79,CLEAN,0
13632,2024-02-25,1830,P215,Clothing,3,2946.5,8839.5,0.0,Net Banking,Store B (Delhi),EMP025,3634.35,41.11,CLEAN,0
13633,2024-01-01,1652,P181,Home & Garden,5,6632.96,29848.32,10.0,Cash,Store B (Delhi),EMP027,9002.25,30.16,CLEAN,0
13634,2024-03-06,1094,P394,Electronics,1,117122.09,117122.09,0.0,Net Banking,Store C (Bangalore),EMP014,38681.67,33.03,CLEAN,1
13635,2024-05-26,1874,P067,Home & Garden,2,4910.08,8838.14,10.0,Credit Card,Store B (Delhi),EMP024,4443.68,50.28,CLEAN,0
13636,2024-04-28,1022,P023,Electronics,1,139921.61,132925.53,5.0,Debit Card,Store A (Mumbai),EMP005,57724.79,43.43,CLEAN,1
13637,2024-02-24,122,P296,Books,2,1081.06,2162.12,0.0,Cash,Online,ONLINE,855.88,39.59,CLEAN,0
13638,2024-02-11,798,P357,Clothing,2,2989.17,5380.51,10.0,Debit Card,Store C (Bangalore),EMP020,2020.77,37.56,CLEAN,0
13639,2024-03-24,523,P102,Electronics,2,62486.48,118724.31,5.0,Debit Card,Store B (Delhi),EMP022,59970.74,50.51,CLEAN,1
13640,2024-03-01,1549,P104,Books,4,794.88,3179.52,0.0,Debit Card,Store B (Delhi),EMP028,1669.6,52.51,CLEAN,0
13641,2024-06-16,367,P106,Home & Garden,2,6413.2,12826.4,0.0,Credit Card,Online,ONLINE,4350.62,33.92,CLEAN,0
13642,2024-03-21,925,P129,Books,3,745.51,2236.53,0.0,Credit Card,Online,ONLINE,1319.34,58.99,CLEAN,0
13643,2024-05-12,1560,P377,Books,1,890.41,890.41,0.0,Credit Card,Store A (Mumbai),EMP042,438.97,49.3,CLEAN,0
13644,2024-01-14,1107,P346,Clothing,4,3154.11,12616.44,0.0,UPI,Store C (Bangalore),EMP042,5714.84,45.3,CLEAN,0
13645,2024-03-23,1575,P285,Books,2,738.54,1477.08,0.0,Net Banking,Store B (Delhi),EMP040,569.08,38.53,CLEAN,0
13646,2024-02-04,1824,P317,Home & Garden,1,5335.91,5069.11,5.0,Cash,Online,ONLINE,2966.75,58.53,CLEAN,0
13647,2024-03-24,2184,P159,Electronics,1,55378.07,49840.26,10.0,Credit Card,Online,ONLINE,28744.62,57.67,CLEAN,0
13648,2024-06-01,979,P003,Clothing,1,1768.06,1679.66,5.0,Credit Card,Store C (Bangalore),EMP024,797.96,47.51,CLEAN,0
13649,2024-06-14,1422,P170,Home & Garden,4,874.05,3496.2,0.0,UPI,Store C (Bangalore),EMP028,1049.96,30.03,CLEAN,0
13650,2024-06-28,1578,P338,Food,9,589.74,4776.89,10.0,Credit Card,Store A (Mumbai),EMP006,1841.78,38.56,CLEAN,0
13651,2024-02-17,1668,P093,Books,4,1387.76,4995.94,10.0,Credit Card,Online,ONLINE,1817.1,36.37,CLEAN,0
13652,2024-03-31,2223,P053,Electronics,1,129624.85,116662.36,10.0,Debit Card,Online,ONLINE,59289.88,50.82,CLEAN,1
13653,2024-05-27,915,P060,Electronics,1,85410.38,85410.38,0.0,Cash,Store C (Bangalore),EMP022,30431.42,35.63,CLEAN,1
13654,2024-01-26,1263,P053,Electronics,2,129624.85,220362.24,15.0,Credit Card,Online,ONLINE,111991.99,50.82,CLEAN,1
13655,2024-05-18,716,P255,Electronics,1,82125.4,82125.4,0.0,Credit Card,Online,ONLINE,26810.97,32.65,CLEAN,1
13656,2024-03-23,918,P068,Electronics,2,108612.67,217225.34,0.0,Cash,Store A (Mumbai),EMP028,104244.9,47.99,CLEAN,1
13657,2024-06-05,1397,P362,Food,7,351.94,2094.04,15.0,Debit Card,Store C (Bangalore),EMP009,750.06,35.82,CLEAN,0
13658,2024-01-02,2106,P051,Books,4,1793.92,6458.11,10.0,Net Banking,Store A (Mumbai),EMP021,2934.18,45.43,CLEAN,0
13659,2024-03-22,940,P176,Books,3,666.56,1799.71,10.0,Net Banking,Store C (Bangalore),EMP010,549.64,30.54,CLEAN,0
13660,2024-03-18,896,P364,Electronics,1,127826.95,127826.95,0.0,Cash,Store B (Delhi),EMP002,54528.36,42.66,CLEAN,1
13661,2024-01-20,2270,P382,Electronics,1,5627.79,5627.79,0.0,UPI,Store C (Bangalore),EMP036,2364.03,42.01,CLEAN,0
13662,2024-06-02,1918,P275,Books,4,1681.37,6725.48,0.0,Credit Card,Online,ONLINE,2604.04,38.72,CLEAN,0
13663,2024-01-07,310,P099,Clothing,1,1365.28,1365.28,0.0,Cash,Store B (Delhi),EMP003,695.04,50.91,CLEAN,0
13664,2024-02-26,728,P205,Home & Garden,4,7083.13,28332.52,0.0,Credit Card,Store C (Bangalore),EMP002,13578.0,47.92,CLEAN,0
13665,2024-04-19,2459,P116,Home & Garden,6,5411.04,30842.93,5.0,Net Banking,Store B (Delhi),EMP014,12294.04,39.86,CLEAN,0
13666,2024-01-16,339,P272,Books,3,1032.02,2941.26,5.0,Debit Card,Store B (Delhi),EMP039,1080.81,36.75,CLEAN,0
13667,2024-02-14,2188,P130,Food,3,994.11,2982.33,0.0,Debit Card,Online,ONLINE,1311.6,43.98,CLEAN,0
13668,2024-06-17,1789,P086,Home & Garden,3,6837.13,18460.25,10.0,Cash,Online,ONLINE,10936.62,59.24,CLEAN,0
13669,2024-02-19,922,P369,Home & Garden,3,5201.38,15604.14,0.0,Debit Card,Store A (Mumbai),EMP036,7012.11,44.94,CLEAN,0
13670,2024-02-29,1730,P110,Food,9,934.33,8408.97,0.0,UPI,Online,ONLINE,2796.48,33.26,CLEAN,0
13671,2024-06-27,245,P341,Home & Garden,4,7087.98,28351.92,0.0,Cash,Online,ONLINE,9313.6,32.85,CLEAN,0
13672,2024-01-23,1817,P091,Books,3,1544.86,4171.12,10.0,Cash,Store A (Mumbai),EMP022,1428.92,34.26,CLEAN,0
13673,2024-06-23,202,P322,Electronics,2,30111.41,60222.82,0.0,Debit Card,Store B (Delhi),EMP034,29469.94,48.93,CLEAN,0
13674,2024-05-19,668,P033,Food,7,208.26,1457.82,0.0,Debit Card,Store B (Delhi),EMP008,686.77,47.11,CLEAN,0
13675,2024-02-23,655,P250,Food,10,195.91,1763.19,10.0,Net Banking,Store C (Bangalore),EMP024,1035.81,58.75,CLEAN,0
13676,2024-02-15,809,P021,Books,3,451.92,1220.18,10.0,Cash,Store A (Mumbai),EMP038,671.46,55.03,CLEAN,0
13677,2024-02-24,2006,P335,Clothing,3,3901.1,11703.3,0.0,Net Banking,Online,ONLINE,4626.27,39.53,CLEAN,0
13678,2024-04-16,1206,P341,Home & Garden,6,7087.98,40401.49,5.0,Cash,Store A (Mumbai),EMP044,13271.88,32.85,CLEAN,0
13679,2024-02-10,466,P202,Home & Garden,6,7112.07,36271.56,15.0,Net Banking,Store C (Bangalore),EMP004,13213.49,36.43,CLEAN,0
13680,2024-03-08,943,P334,Home & Garden,4,5070.36,15211.08,25.0,Cash,Store C (Bangalore),EMP043,4822.92,31.71,CLEAN,0
13681,2024-01-07,2227,P098,Food,1,26.16,22.24,15.0,Net Banking,Store A (Mumbai),EMP027,7.73,34.75,CLEAN,0
13682,2024-04-16,1366,P134,Books,1,1446.11,1373.8,5.0,UPI,Online,ONLINE,757.92,55.17,CLEAN,0
13683,2024-01-25,1109,P132,Clothing,1,824.3,741.87,10.0,Credit Card,Store B (Delhi),EMP010,244.78,33.0,CLEAN,0
13684,2024-01-14,180,P248,Clothing,3,635.93,1717.01,10.0,Credit Card,Online,ONLINE,809.24,47.13,CLEAN,0
13685,2024-05-26,1096,P048,Clothing,2,2062.94,3919.59,5.0,UPI,Online,ONLINE,1175.95,30.0,CLEAN,0
13686,2024-05-20,306,P279,Home & Garden,4,5490.09,21960.36,0.0,Debit Card,Store A (Mumbai),EMP019,12302.96,56.02,CLEAN,0
13687,2024-06-24,239,P004,Clothing,2,4823.95,9165.5,5.0,Credit Card,Online,ONLINE,4232.23,46.18,CLEAN,0
13688,2024-02-06,1436,P292,Electronics,1,51558.49,51558.49,0.0,Net Banking,Store C (Bangalore),EMP032,16724.67,32.44,CLEAN,0
13689,2024-03-06,2132,P230,Books,3,1605.79,4817.37,0.0,Net Banking,Online,ONLINE,2433.72,50.52,CLEAN,0
13690,2024-04-17,594,P190,Food,4,696.91,2787.64,0.0,UPI,Store B (Delhi),EMP036,1030.2,36.96,CLEAN,0
13691,2024-01-18,2431,P144,Clothing,4,935.86,3743.44,0.0,Cash,Store C (Bangalore),EMP031,1743.2,46.57,CLEAN,0
13692,2024-03-30,780,P085,Clothing,3,2319.34,6262.22,10.0,Credit Card,Store A (Mumbai),EMP046,2873.77,45.89,CLEAN,0
13693,2024-04-03,581,P083,Clothing,2,3804.29,7228.15,5.0,Debit Card,Store B (Delhi),EMP045,3401.72,47.06,CLEAN,0
13694,2024-03-16,277,P144,Clothing,1,935.86,842.27,10.0,Net Banking,Store B (Delhi),EMP011,392.22,46.57,CLEAN,0
13695,2024-06-02,284,P235,Home & Garden,3,6749.09,17210.18,15.0,Credit Card,Store A (Mumbai),EMP010,9594.58,55.75,CLEAN,0
13696,2024-01-17,424,P041,Electronics,1,22251.73,22251.73,0.0,Net Banking,Store C (Bangalore),EMP031,9919.68,44.58,CLEAN,0
13697,2024-03-18,251,P139,Books,1,177.25,177.25,0.0,Debit Card,Online,ONLINE,69.68,39.31,CLEAN,0
13698,2024-04-11,1200,P016,Home & Garden,6,5508.16,29744.06,10.0,UPI,Store A (Mumbai),EMP050,15057.52,50.62,CLEAN,0
13699,2024-01-29,111,P268,Books,1,1605.44,1525.17,5.0,Debit Card,Store C (Bangalore),EMP008,493.01,32.33,CLEAN,0
13700,2024-05-05,15,P229,Electronics,1,15859.59,13480.65,15.0,UPI,Online,ONLINE,5324.35,39.5,CLEAN,0
13701,2024-03-06,1454,P140,Electronics,1,48191.25,48191.25,0.0,Cash,Store C (Bangalore),EMP021,24417.64,50.67,CLEAN,0
13702,2024-03-16,1519,P395,Food,9,38.58,295.14,15.0,Credit Card,Store A (Mumbai),EMP021,117.2,39.71,CLEAN,0
13703,2024-03-09,2377,P324,Clothing,4,4797.84,19191.36,0.0,UPI,Store A (Mumbai),EMP016,7182.44,37.43,CLEAN,0
13704,2024-05-31,2000,P106,Home & Garden,1,6413.2,6413.2,0.0,Debit Card,Store C (Bangalore),EMP042,2175.31,33.92,CLEAN,0
13705,2024-02-21,490,P325,Home & Garden,5,4254.31,20207.97,5.0,Debit Card,Store A (Mumbai),EMP027,6659.6,32.96,CLEAN,0
13706,2024-01-11,1905,P382,Electronics,2,5627.79,11255.58,0.0,Credit Card,Online,ONLINE,4728.06,42.01,CLEAN,0
13707,2024-06-01,2339,P263,Home & Garden,3,2040.76,6122.28,0.0,Credit Card,Store C (Bangalore),EMP034,3122.43,51.0,CLEAN,0
13708,2024-01-07,1047,P068,Electronics,1,108612.67,108612.67,0.0,Credit Card,Online,ONLINE,52122.45,47.99,CLEAN,1
13709,2024-02-16,2020,P058,Clothing,2,4807.23,9614.46,0.0,Debit Card,Online,ONLINE,3901.22,40.58,CLEAN,0
13710,2024-05-24,925,P249,Home & Garden,3,3606.31,10277.98,5.0,Cash,Store B (Delhi),EMP035,5728.1,55.73,CLEAN,0
13711,2024-01-06,16,P208,Books,2,1543.4,2623.78,15.0,Debit Card,Store A (Mumbai),EMP037,1251.73,47.71,CLEAN,0
13712,2024-03-16,2327,P135,Food,4,790.07,3002.27,5.0,Cash,Store A (Mumbai),EMP035,1085.96,36.17,CLEAN,0
13713,2024-03-19,182,P312,Books,3,920.24,2760.72,0.0,Net Banking,Store C (Bangalore),EMP009,1042.92,37.78,CLEAN,0
13714,2024-03-12,1177,P203,Electronics,2,116724.48,221776.51,5.0,UPI,Store C (Bangalore),EMP016,108530.45,48.94,CLEAN,1
13715,2024-05-06,1434,P193,Clothing,2,2728.94,5184.99,5.0,Net Banking,Store C (Bangalore),EMP009,2254.43,43.48,CLEAN,0
13716,2024-06-26,974,P206,Clothing,2,3652.98,7305.96,0.0,Debit Card,Store B (Delhi),EMP021,2343.28,32.07,CLEAN,0
13717,2024-06-23,1041,P363,Books,1,1367.13,1230.42,10.0,Credit Card,Store A (Mumbai),EMP006,734.47,59.69,CLEAN,0
13718,2024-01-08,412,P346,Clothing,2,3154.11,5677.4,10.0,UPI,Store C (Bangalore),EMP030,2571.68,45.3,CLEAN,0
13719,2024-02-15,2467,P035,Electronics,1,135575.06,128796.31,5.0,Cash,Online,ONLINE,72529.91,56.31,CLEAN,1
13720,2024-03-30,1938,P008,Electronics,1,21421.45,18208.23,15.0,UPI,Store A (Mumbai),EMP007,9909.36,54.42,CLEAN,0
13721,2024-01-06,2246,P158,Home & Garden,6,7598.41,43310.94,5.0,Credit Card,Store A (Mumbai),EMP001,18139.96,41.88,CLEAN,0
13722,2024-04-27,819,P228,Electronics,2,24193.36,43548.05,10.0,UPI,Store B (Delhi),EMP021,19387.91,44.52,CLEAN,0
13723,2024-05-01,1248,P273,Books,1,1333.67,1333.67,0.0,UPI,Online,ONLINE,476.98,35.76,CLEAN,0
13724,2024-05-08,2126,P265,Food,6,780.64,4215.46,10.0,Debit Card,Store C (Bangalore),EMP037,1355.62,32.16,CLEAN,0
13725,2024-02-24,2394,P211,Electronics,1,33360.15,31692.14,5.0,Debit Card,Store C (Bangalore),EMP031,16773.25,52.93,CLEAN,0
13726,2024-04-21,2048,P013,Books,4,1401.45,5325.51,5.0,Debit Card,Store C (Bangalore),EMP006,2916.73,54.77,CLEAN,0
13727,2024-02-14,1392,P366,Clothing,4,1458.5,5834.0,0.0,UPI,Store C (Bangalore),EMP001,2732.8,46.84,CLEAN,0
13728,2024-05-03,2286,P236,Electronics,1,127931.36,127931.36,0.0,Debit Card,Store B (Delhi),EMP017,58741.8,45.92,CLEAN,1
13729,2024-01-16,2486,P336,Electronics,2,132237.67,264475.34,0.0,UPI,Store A (Mumbai),EMP024,132534.38,50.11,CLEAN,1
13730,2024-01-05,2170,P371,Books,4,1399.39,5037.8,10.0,UPI,Store C (Bangalore),EMP010,1990.51,39.51,CLEAN,0
13731,2024-06-23,758,P240,Clothing,1,3086.79,3086.79,0.0,Net Banking,Store C (Bangalore),EMP046,1662.75,53.87,CLEAN,0
13732,2024-06-18,156,P123,Clothing,3,4174.87,11272.15,10.0,Cash,Online,ONLINE,4553.63,40.4,CLEAN,0
13733,2024-01-18,1954,P316,Clothing,4,2623.02,9967.48,5.0,Debit Card,Store C (Bangalore),EMP012,4740.58,47.56,CLEAN,0
13734,2024-05-12,147,P352,Home & Garden,6,1519.52,9117.12,0.0,Credit Card,Online,ONLINE,4680.48,51.34,CLEAN,0
13735,2024-01-08,1687,P181,Home & Garden,3,6632.96,19898.88,0.0,Net Banking,Online,ONLINE,6001.5,30.16,CLEAN,0
13736,2024-05-12,920,P369,Home & Garden,4,5201.38,18724.97,10.0,Credit Card,Online,ONLINE,8414.53,44.94,CLEAN,0
13737,2024-04-14,1186,P353,Food,2,138.36,276.72,0.0,Net Banking,Online,ONLINE,108.76,39.3,CLEAN,0
13738,2024-04-17,1583,P133,Electronics,2,96499.96,183349.92,5.0,Net Banking,Store C (Bangalore),EMP005,97494.32,53.17,CLEAN,1
13739,2024-03-09,419,P155,Electronics,1,56042.13,56042.13,0.0,Credit Card,Store C (Bangalore),EMP038,31889.52,56.9,CLEAN,0
13740,2024-04-30,1995,P335,Clothing,1,3901.1,3510.99,10.0,Credit Card,Store C (Bangalore),EMP037,1387.88,39.53,CLEAN,0
13741,2024-02-10,533,P167,Books,2,1851.6,3332.88,10.0,Debit Card,Online,ONLINE,1838.97,55.18,CLEAN,0
13742,2024-04-07,278,P333,Home & Garden,4,676.97,2301.7,15.0,Cash,Store A (Mumbai),EMP017,1038.6,45.12,CLEAN,0
13743,2024-01-27,466,P389,Home & Garden,3,6583.3,16787.42,15.0,UPI,Store B (Delhi),EMP010,7319.27,43.6,CLEAN,0
13744,2024-02-11,1512,P007,Clothing,2,4929.94,9859.88,0.0,Debit Card,Store C (Bangalore),EMP025,3266.14,33.13,CLEAN,0
13745,2024-02-21,1636,P094,Clothing,4,4537.63,17242.99,5.0,Net Banking,Store B (Delhi),EMP002,7054.93,40.91,CLEAN,0
13746,2024-03-11,40,P031,Books,4,1671.22,6016.39,10.0,Net Banking,Store A (Mumbai),EMP022,2421.79,40.25,CLEAN,0
13747,2024-01-08,565,P312,Books,3,920.24,2760.72,0.0,UPI,Store C (Bangalore),EMP003,1042.92,37.78,CLEAN,0
13748,2024-01-21,855,P136,Home & Garden,2,1659.96,3319.92,0.0,Cash,Store C (Bangalore),EMP013,1415.4,42.63,CLEAN,0
13749,2024-05-06,1997,P055,Books,2,307.49,553.48,10.0,Net Banking,Online,ONLINE,312.16,56.4,CLEAN,0
13750,2024-01-20,2261,P396,Clothing,3,1331.2,3594.24,10.0,Net Banking,Store A (Mumbai),EMP040,1278.5,35.57,CLEAN,0
13751,2024-06-30,336,P356,Food,4,635.31,2541.24,0.0,Credit Card,Online,ONLINE,1317.4,51.84,CLEAN,0
13752,2024-01-02,1812,P274,Clothing,1,1245.57,1121.01,10.0,UPI,Store C (Bangalore),EMP011,412.16,36.77,CLEAN,0
13753,2024-04-19,579,P073,Clothing,3,762.22,2286.66,0.0,Net Banking,Store B (Delhi),EMP012,1294.62,56.62,CLEAN,0
13754,2024-04-15,1768,P085,Clothing,4,2319.34,9277.36,0.0,Net Banking,Online,ONLINE,4257.44,45.89,CLEAN,0
13755,2024-01-22,978,P240,Clothing,2,3086.79,6173.58,0.0,Credit Card,Store C (Bangalore),EMP046,3325.5,53.87,CLEAN,0
13756,2024-06-28,692,P299,Electronics,1,63587.29,60407.93,5.0,Cash,Store A (Mumbai),EMP041,26501.53,43.87,CLEAN,0
13757,2024-06-11,1173,P373,Electronics,1,101604.99,101604.99,0.0,Net Banking,Store C (Bangalore),EMP028,43926.67,43.23,CLEAN,1
13758,2024-05-05,257,P375,Clothing,4,4805.8,19223.2,0.0,Credit Card,Online,ONLINE,6264.04,32.59,CLEAN,0
13759,2024-04-11,1909,P076,Home & Garden,2,1869.91,3178.85,15.0,UPI,Store C (Bangalore),EMP036,1798.91,56.59,CLEAN,0
13760,2024-04-09,229,P131,Clothing,2,2652.6,4774.68,10.0,Cash,Store A (Mumbai),EMP037,1990.13,41.68,CLEAN,0
13761,2024-02-09,154,P102,Electronics,1,62486.48,56237.83,10.0,Cash,Store C (Bangalore),EMP034,28407.2,50.51,CLEAN,0
13762,2024-01-26,1852,P094,Clothing,4,4537.63,16335.47,10.0,Cash,Online,ONLINE,6683.62,40.91,CLEAN,0
13763,2024-05-08,1732,P123,Clothing,3,4174.87,12524.61,0.0,Cash,Online,ONLINE,5059.59,40.4,CLEAN,0
13764,2024-02-17,1307,P120,Clothing,3,1695.72,4578.44,10.0,Debit Card,Online,ONLINE,2029.21,44.32,CLEAN,0
13765,2024-03-17,317,P205,Home & Garden,3,7083.13,21249.39,0.0,UPI,Store C (Bangalore),EMP003,10183.5,47.92,CLEAN,0
13766,2024-04-26,1156,P317,Home & Garden,1,5335.91,5335.91,0.0,Net Banking,Store A (Mumbai),EMP015,3122.9,58.53,CLEAN,0
13767,2024-03-31,1153,P265,Food,5,780.64,3903.2,0.0,Net Banking,Store B (Delhi),EMP024,1255.2,32.16,CLEAN,0
13768,2024-04-07,1192,P296,Books,3,1081.06,3243.18,0.0,UPI,Store A (Mumbai),EMP037,1283.82,39.59,CLEAN,0
13769,2024-01-26,1386,P328,Home & Garden,6,7341.65,39644.91,10.0,UPI,Store B (Delhi),EMP050,20829.91,52.54,CLEAN,0
13770,2024-01-07,1071,P351,Home & Garden,3,1628.07,4640.0,5.0,Credit Card,Store A (Mumbai),EMP041,2275.78,49.05,CLEAN,0
13771,2024-06-30,647,P011,Electronics,1,78681.02,78681.02,0.0,Net Banking,Online,ONLINE,33580.26,42.68,CLEAN,0
13772,2024-03-16,2280,P124,Food,8,400.88,3207.04,0.0,Net Banking,Store C (Bangalore),EMP046,1304.32,40.67,CLEAN,0
13773,2024-05-09,1047,P002,Electronics,2,49827.23,99654.46,0.0,UPI,Store A (Mumbai),EMP042,56567.76,56.76,CLEAN,1
13774,2024-06-13,1726,P318,Electronics,1,113521.61,107845.53,5.0,Cash,Online,ONLINE,59845.86,55.49,CLEAN,1
13775,2024-04-25,1934,P256,Food,7,408.59,2574.12,10.0,UPI,Store A (Mumbai),EMP002,1405.34,54.6,CLEAN,0
13776,2024-04-20,1273,P333,Home & Garden,6,676.97,3858.73,5.0,Credit Card,Store A (Mumbai),EMP033,1741.18,45.12,CLEAN,0
13777,2024-03-06,2242,P062,Home & Garden,2,7097.7,12775.86,10.0,Credit Card,Store B (Delhi),EMP043,5636.25,44.12,CLEAN,0
13778,2024-05-29,498,P357,Clothing,4,2989.17,10761.01,10.0,Credit Card,Store B (Delhi),EMP041,4041.54,37.56,CLEAN,0
13779,2024-03-10,1796,P108,Food,8,153.77,1230.16,0.0,Net Banking,Store B (Delhi),EMP014,643.68,52.32,CLEAN,0
13780,2024-02-05,2398,P076,Home & Garden,5,1869.91,9349.55,0.0,Credit Card,Store A (Mumbai),EMP016,5290.9,56.59,CLEAN,0
13781,2024-04-27,1945,P210,Books,2,896.89,1793.78,0.0,Debit Card,Online,ONLINE,1019.5,56.84,CLEAN,0
13782,2024-01-20,862,P140,Electronics,2,48191.25,96382.5,0.0,Cash,Online,ONLINE,48835.28,50.67,CLEAN,1
13783,2024-03-12,722,P117,Home & Garden,4,723.24,2603.66,10.0,Net Banking,Store C (Bangalore),EMP037,836.32,32.12,CLEAN,0
13784,2024-01-17,2039,P163,Books,2,1855.31,3710.62,0.0,Credit Card,Store C (Bangalore),EMP036,1744.18,47.01,CLEAN,0
13785,2024-03-11,1208,P273,Books,4,1333.67,4534.48,15.0,UPI,Online,ONLINE,1621.73,35.76,CLEAN,0
13786,2024-02-26,1611,P317,Home & Garden,2,5335.91,9604.64,10.0,UPI,Store B (Delhi),EMP003,5621.22,58.53,CLEAN,0
13787,2024-03-16,833,P062,Home & Garden,5,7097.7,35488.5,0.0,Debit Card,Online,ONLINE,15656.25,44.12,CLEAN,0
13788,2024-01-11,422,P154,Clothing,4,1630.85,6197.23,5.0,Debit Card,Store A (Mumbai),EMP019,2225.51,35.91,CLEAN,0
13789,2024-02-15,1900,P337,Electronics,1,18556.01,17628.21,5.0,Debit Card,Online,ONLINE,7102.89,40.29,CLEAN,0
13790,2024-06-29,1654,P344,Food,10,928.26,8818.47,5.0,Net Banking,Store B (Delhi),EMP020,2668.74,30.26,NEEDS_VALIDATION,0
13791,2024-06-08,675,P244,Books,3,1494.28,4482.84,0.0,Cash,Store A (Mumbai),EMP009,2630.1,58.67,CLEAN,0
13792,2024-06-22,1513,P013,Books,3,1401.45,4204.35,0.0,Debit Card,Online,ONLINE,2302.68,54.77,CLEAN,0
13793,2024-05-09,1722,P150,Electronics,2,99365.66,198731.32,0.0,Net Banking,Store C (Bangalore),EMP022,87472.94,44.02,CLEAN,1
13794,2024-05-17,1299,P284,Food,3,66.14,198.42,0.0,Credit Card,Store C (Bangalore),EMP048,70.56,35.56,CLEAN,0
13795,2024-06-10,409,P294,Clothing,3,3684.66,9948.58,10.0,UPI,Store B (Delhi),EMP047,4012.79,40.34,CLEAN,0
13796,2024-04-16,1129,P332,Books,1,1703.62,1703.62,0.0,Debit Card,Online,ONLINE,902.68,52.99,CLEAN,0
13797,2024-01-02,1925,P176,Books,3,666.56,1999.68,0.0,Debit Card,Store A (Mumbai),EMP010,610.71,30.54,CLEAN,0
13798,2024-06-04,396,P300,Clothing,2,1699.25,3398.5,0.0,Net Banking,Store B (Delhi),EMP011,1991.78,58.61,CLEAN,0
13799,2024-02-10,2342,P267,Home & Garden,4,5300.86,19083.1,10.0,Credit Card,Store C (Bangalore),EMP035,5787.86,30.33,CLEAN,0
13800,2024-03-12,602,P118,Home & Garden,3,7304.32,21912.96,0.0,Debit Card,Store B (Delhi),EMP010,10416.45,47.54,CLEAN,0
13801,2024-02-25,417,P034,Books,4,564.59,2032.52,10.0,Debit Card,Store C (Bangalore),EMP028,888.23,43.7,CLEAN,0
13802,2024-03-14,2151,P117,Home & Garden,6,723.24,4122.47,5.0,Credit Card,Store B (Delhi),EMP049,1324.17,32.12,CLEAN,0
13803,2024-03-15,545,P339,Food,3,223.73,671.19,0.0,Credit Card,Store A (Mumbai),EMP007,280.14,41.74,CLEAN,0
13804,2024-01-09,1186,P361,Books,1,605.15,605.15,0.0,Net Banking,Store A (Mumbai),EMP024,321.47,53.12,CLEAN,0
13805,2024-03-09,1226,P062,Home & Garden,3,7097.7,21293.1,0.0,Credit Card,Store C (Bangalore),EMP042,9393.75,44.12,CLEAN,0
13806,2024-06-15,1364,P116,Home & Garden,4,5411.04,20561.95,5.0,UPI,Store C (Bangalore),EMP014,8196.03,39.86,CLEAN,0
13807,2024-04-16,543,P096,Electronics,1,119896.32,107906.69,10.0,UPI,Online,ONLINE,45918.15,42.55,CLEAN,1
13808,2024-01-07,2086,P052,Food,10,256.36,2563.6,0.0,Net Banking,Store B (Delhi),EMP026,1464.9,57.14,CLEAN,0
13809,2024-02-01,1248,P098,Food,3,26.16,74.56,5.0,UPI,Online,ONLINE,25.91,34.75,CLEAN,0
13810,2024-01-06,2180,P212,Electronics,2,59732.87,113492.45,5.0,Debit Card,Store B (Delhi),EMP034,66429.72,58.53,CLEAN,1
13811,2024-06-05,2091,P144,Clothing,2,935.86,1778.13,5.0,Debit Card,Store B (Delhi),EMP009,828.02,46.57,CLEAN,0
13812,2024-04-09,69,P366,Clothing,3,1458.5,3937.95,10.0,Cash,Store B (Delhi),EMP035,1844.64,46.84,CLEAN,0
13813,2024-04-13,2117,P219,Home & Garden,5,1315.7,6249.58,5.0,Debit Card,Online,ONLINE,3604.58,57.68,CLEAN,0
13814,2024-01-24,101,P298,Home & Garden,1,5623.21,5060.89,10.0,Cash,Online,ONLINE,2291.07,45.27,CLEAN,0
13815,2024-02-29,1125,P398,Home & Garden,2,3443.91,6199.04,10.0,Net Banking,Store B (Delhi),EMP004,2505.24,40.41,CLEAN,0
13816,2024-04-07,856,P169,Books,4,1957.49,7046.96,10.0,Credit Card,Online,ONLINE,2571.91,36.5,CLEAN,0
13817,2024-04-20,1684,P300,Clothing,2,1699.25,3398.5,0.0,Debit Card,Store C (Bangalore),EMP022,1991.78,58.61,CLEAN,0
